RxNorm,ATC
374050,G03BA03
374051,G03BA03
376305,G03BA03
378070,G03BA03
378692,G03BA03
378786,G03BA03
379231,G03BA03
385143,G03BA03
385144,G03BA03
385147,G03BA03
385148,G03BA03
385149,G03BA03
402938,G03BA03
402947,G03BA03
404405,G03BA03
406252,G03BA03
416923,G03BA03
416924,G03BA03
421302,G03BA03
452004,G03BA03
452020,G03BA03
477204,G03BA03
486157,G03BA03
540898,G03BA03
540903,G03BA03
562069,G03BA03
562071,G03BA03
566063,G03BA03
566064,G03BA03
568705,G03BA03
568709,G03BA03
568710,G03BA03
568711,G03BA03
574425,G03BA03
574426,G03BA03
574427,G03BA03
574657,G03BA03
575065,G03BA03
575666,G03BA03
576368,G03BA03
581482,G03BA03
637771,G03BA03
835808,G03BA03
835809,G03BA03
835810,G03BA03
835811,G03BA03
835828,G03BA03
835829,G03BA03
835830,G03BA03
835831,G03BA03
835839,G03BA03
835840,G03BA03
835841,G03BA03
835842,G03BA03
835883,G03BA03
835884,G03BA03
858105,G03BA03
858106,G03BA03
858107,G03BA03
858108,G03BA03
1009415,C05AD01
1009416,C05AD01
1009417,C05AD01
1009418,C05AD01
1009433,C05AD01
1009438,C05AD01
1009441,C05AD01
1009444,C05AD01
1009461,C05AD01
1010032,C05AD01
1010034,C05AD01
1010052,C05AD01
1010053,C05AD01
1010054,C05AD01
1010055,C05AD01
1010057,C05AD01
1010076,C05AD01
1010077,C05AD01
1010296,C05AD01
1010297,C05AD01
1010298,C05AD01
1010617,C05AD01
1010670,C05AD01
1010672,C05AD01
1010693,C05AD01
1010739,C05AD01
1010740,C05AD01
1010744,C05AD01
1010769,C05AD01
1010774,C05AD01
1010792,C05AD01
1010798,C05AD01
1010799,C05AD01
1010834,C05AD01
1010835,C05AD01
1010836,C05AD01
1010843,C05AD01
1010845,C05AD01
1010859,C05AD01
1010878,C05AD01
1010895,C05AD01
1010925,C05AD01
1010931,C05AD01
1011092,C05AD01
1011094,C05AD01
1011131,C05AD01
1011251,C05AD01
1011326,C05AD01
1011705,C05AD01
1011716,C05AD01
1011717,C05AD01
1011727,C05AD01
1011728,C05AD01
1011742,C05AD01
1011743,C05AD01
1011744,C05AD01
1011745,C05AD01
1011746,C05AD01
1011747,C05AD01
1011748,C05AD01
1011749,C05AD01
1011765,C05AD01
1011766,C05AD01
1011767,C05AD01
1011768,C05AD01
1011797,C05AD01
1011799,C05AD01
1011832,C05AD01
1011833,C05AD01
1011848,C05AD01
1011849,C05AD01
1011850,C05AD01
1011851,C05AD01
1011852,C05AD01
1011853,C05AD01
1011854,C05AD01
1011861,C05AD01
1012018,C05AD01
1012129,C05AD01
1012204,C05AD01
1012220,C05AD01
1012582,C05AD01
1012583,C05AD01
1012594,C05AD01
1012928,C05AD01
1012929,C05AD01
1012955,C05AD01
1012965,C05AD01
1012966,C05AD01
1012992,C05AD01
1012994,C05AD01
1012996,C05AD01
1012999,C05AD01
1013001,C05AD01
1013002,C05AD01
1013003,C05AD01
1013008,C05AD01
1013035,C05AD01
1013036,C05AD01
1013092,C05AD01
1013093,C05AD01
1020418,C05AD01
1020420,C05AD01
1037187,C05AD01
1037188,C05AD01
1043721,C05AD01
1043722,C05AD01
1043723,C05AD01
1045432,C05AD01
1046510,C05AD01
1046511,C05AD01
1046512,C05AD01
1046517,C05AD01
1052732,C05AD01
106221,C05AD01
106222,C05AD01
1086449,C05AD01
1088233,C05AD01
1088234,C05AD01
1088235,C05AD01
1089094,C05AD01
1089098,C05AD01
1089101,C05AD01
1089102,C05AD01
1089103,C05AD01
1091509,C05AD01
1091510,C05AD01
1091511,C05AD01
1094829,C05AD01
1094830,C05AD01
1094831,C05AD01
1094889,C05AD01
1094891,C05AD01
1098397,C05AD01
1098615,C05AD01
1098616,C05AD01
1115759,C05AD01
1116624,C05AD01
1147234,C05AD01
1147235,C05AD01
1189623,C05AD01
1190150,C05AD01
1190558,C05AD01
1190560,C05AD01
1191692,C05AD01
1193404,C05AD01
1235133,C05AD01
1235135,C05AD01
1235491,C05AD01
1243283,C05AD01
1243284,C05AD01
1245193,C05AD01
1245194,C05AD01
1246113,C05AD01
1246227,C05AD01
1246533,C05AD01
1246686,C05AD01
1249171,C05AD01
1249758,C05AD01
1249760,C05AD01
1249763,C05AD01
1291260,C05AD01
1291279,C05AD01
1291280,C05AD01
1291294,C05AD01
1291672,C05AD01
1291674,C05AD01
1291675,C05AD01
1291677,C05AD01
1292024,C05AD01
1292869,C05AD01
1292870,C05AD01
1292872,C05AD01
1292874,C05AD01
1292875,C05AD01
1292877,C05AD01
1294007,C05AD01
1312262,C05AD01
1312263,C05AD01
1312265,C05AD01
1356792,C05AD01
1356803,C05AD01
1357986,C05AD01
1359264,C05AD01
1359265,C05AD01
1359266,C05AD01
1361204,C05AD01
1361205,C05AD01
1361407,C05AD01
1361409,C05AD01
1361410,C05AD01
1366789,C05AD01
1366791,C05AD01
1366792,C05AD01
1366794,C05AD01
1372891,C05AD01
1372893,C05AD01
1372894,C05AD01
1372896,C05AD01
1373130,C05AD01
1373132,C05AD01
1373136,C05AD01
1373137,C05AD01
1373139,C05AD01
1373140,C05AD01
1373142,C05AD01
1421893,C05AD01
1422077,C05AD01
1422078,C05AD01
1422079,C05AD01
1422080,C05AD01
1422102,C05AD01
1422103,C05AD01
1422104,C05AD01
1422105,C05AD01
1422107,C05AD01
1422171,C05AD01
1422172,C05AD01
1422173,C05AD01
1422174,C05AD01
1422476,C05AD01
1422477,C05AD01
1422479,C05AD01
1422481,C05AD01
1422482,C05AD01
1422484,C05AD01
1422545,C05AD01
1422546,C05AD01
1422561,C05AD01
1422562,C05AD01
1422563,C05AD01
1424042,C05AD01
1424043,C05AD01
1424044,C05AD01
1425507,C05AD01
1425508,C05AD01
1425510,C05AD01
1426593,C05AD01
1426594,C05AD01
1426999,C05AD01
1427000,C05AD01
1427002,C05AD01
1428948,C05AD01
1432482,C05AD01
1432484,C05AD01
1432485,C05AD01
1432487,C05AD01
1432538,C05AD01
1432539,C05AD01
1432541,C05AD01
1435091,C05AD01
1435092,C05AD01
1435094,C05AD01
1436080,C05AD01
1436081,C05AD01
1436083,C05AD01
1439964,C05AD01
1439968,C05AD01
1442274,C05AD01
1487768,C05AD01
1487769,C05AD01
1487770,C05AD01
1488327,C05AD01
1488328,C05AD01
1488330,C05AD01
1488331,C05AD01
1488333,C05AD01
1490996,C05AD01
1491012,C05AD01
1491013,C05AD01
1491015,C05AD01
1491502,C05AD01
1491504,C05AD01
1491882,C05AD01
1494600,C05AD01
1494601,C05AD01
1534792,C05AD01
1535616,C05AD01
1535617,C05AD01
1535618,C05AD01
1535619,C05AD01
1540663,C05AD01
1540665,C05AD01
1540669,C05AD01
1542995,C05AD01
1543069,C05AD01
1543712,C05AD01
1543714,C05AD01
1543715,C05AD01
1543717,C05AD01
1544064,C05AD01
1544065,C05AD01
1544637,C05AD01
1544638,C05AD01
1544639,C05AD01
1545290,C05AD01
1545291,C05AD01
1545292,C05AD01
1545294,C05AD01
1545295,C05AD01
1545296,C05AD01
1545297,C05AD01
1546073,C05AD01
1546074,C05AD01
1549223,C05AD01
1549400,C05AD01
1549401,C05AD01
1549444,C05AD01
1549445,C05AD01
1549447,C05AD01
1549484,C05AD01
1552201,C05AD01
1592287,C05AD01
1592288,C05AD01
1592290,C05AD01
1593732,C05AD01
1593733,C05AD01
1594973,C05AD01
1594974,C05AD01
1595020,C05AD01
1595021,C05AD01
1595023,C05AD01
1595447,C05AD01
1595448,C05AD01
1595624,C05AD01
1595626,C05AD01
1595782,C05AD01
1595784,C05AD01
1595989,C05AD01
1599163,C05AD01
1599164,C05AD01
1599268,C05AD01
1599270,C05AD01
1599271,C05AD01
1599273,C05AD01
1599298,C05AD01
1599302,C05AD01
1600129,C05AD01
1600130,C05AD01
1600611,C05AD01
1601095,C05AD01
1601096,C05AD01
1601097,C05AD01
1601098,C05AD01
1602008,C05AD01
1602011,C05AD01
1602013,C05AD01
1602015,C05AD01
1602016,C05AD01
1602019,C05AD01
1605107,C05AD01
1605123,C05AD01
1605695,C05AD01
1606488,C05AD01
1606988,C05AD01
1608012,C05AD01
1608258,C05AD01
1608260,C05AD01
1608264,C05AD01
1648509,C05AD01
1648510,C05AD01
1649008,C05AD01
1649522,C05AD01
1649523,C05AD01
1649524,C05AD01
1649526,C05AD01
1650998,C05AD01
1650999,C05AD01
1651001,C05AD01
1652104,C05AD01
1652105,C05AD01
1652106,C05AD01
1652108,C05AD01
1653326,C05AD01
1654662,C05AD01
1656324,C05AD01
1656325,C05AD01
1656327,C05AD01
1666766,C05AD01
1666767,C05AD01
1668244,C05AD01
1668245,C05AD01
1673944,C05AD01
1673945,C05AD01
1673947,C05AD01
1723987,C05AD01
1723988,C05AD01
1723990,C05AD01
1723991,C05AD01
1723993,C05AD01
1723994,C05AD01
1723996,C05AD01
1728301,C05AD01
1729170,C05AD01
1729171,C05AD01
1729173,C05AD01
1733857,C05AD01
1733859,C05AD01
1733864,C05AD01
1737778,C05AD01
1739845,C05AD01
1739846,C05AD01
1739872,C05AD01
1739873,C05AD01
1739874,C05AD01
1739875,C05AD01
1740880,C05AD01
1740881,C05AD01
1740883,C05AD01
1745091,C05AD01
1745436,C05AD01
1745438,C05AD01
1745440,C05AD01
1745441,C05AD01
1745444,C05AD01
1745448,C05AD01
1745450,C05AD01
1745453,C05AD01
1745455,C05AD01
1745538,C05AD01
1747490,C05AD01
1747491,C05AD01
1747492,C05AD01
1792137,C05AD01
1792139,C05AD01
1792140,C05AD01
1792142,C05AD01
1792839,C05AD01
1792841,C05AD01
1792851,C05AD01
1792852,C05AD01
1792853,C05AD01
1792861,C05AD01
1792863,C05AD01
1792865,C05AD01
1792876,C05AD01
1792918,C05AD01
1792920,C05AD01
1792943,C05AD01
1792950,C05AD01
1792975,C05AD01
1792977,C05AD01
1793027,C05AD01
1793029,C05AD01
1793048,C05AD01
1793057,C05AD01
1793068,C05AD01
1793074,C05AD01
1793080,C05AD01
1793088,C05AD01
1796087,C05AD01
1797272,C05AD01
1798266,C05AD01
1804176,C05AD01
1805276,C05AD01
1805278,C05AD01
1805280,C05AD01
1805281,C05AD01
1806685,C05AD01
1806938,C05AD01
1811469,C05AD01
1811470,C05AD01
1858271,C05AD01
1858272,C05AD01
1858274,C05AD01
1858984,C05AD01
1862081,C05AD01
1862082,C05AD01
1862084,C05AD01
1863551,C05AD01
1863552,C05AD01
1863554,C05AD01
1865292,C05AD01
1869797,C05AD01
1871450,C05AD01
1871451,C05AD01
1871453,C05AD01
1872886,C05AD01
1872887,C05AD01
1872888,C05AD01
1872891,C05AD01
1872969,C05AD01
1872970,C05AD01
1872972,C05AD01
1874170,C05AD01
1874171,C05AD01
1874173,C05AD01
1875235,C05AD01
1875236,C05AD01
1875237,C05AD01
1876410,C05AD01
1876411,C05AD01
1876413,C05AD01
1876729,C05AD01
1876751,C05AD01
1926513,C05AD01
1939337,C05AD01
1939338,C05AD01
1939340,C05AD01
1943536,C05AD01
1943537,C05AD01
1947196,C05AD01
1947197,C05AD01
197877,C05AD01
1987015,C05AD01
1987017,C05AD01
1987647,C05AD01
198992,C05AD01
199013,C05AD01
199105,C05AD01
199611,C05AD01
1997507,C05AD01
1997508,C05AD01
1999988,C05AD01
1999989,C05AD01
2000537,C05AD01
2000538,C05AD01
2001433,C05AD01
2001434,C05AD01
2001436,C05AD01
2001437,C05AD01
2001439,C05AD01
2001686,C05AD01
2001745,C05AD01
2001992,C05AD01
2001994,C05AD01
2002008,C05AD01
2044962,C05AD01
2045339,C05AD01
2045341,C05AD01
2045343,C05AD01
2045344,C05AD01
204600,C05AD01
2048005,C05AD01
2049016,C05AD01
2049533,C05AD01
2049720,C05AD01
2049721,C05AD01
2049723,C05AD01
205198,C05AD01
2056931,C05AD01
2056932,C05AD01
2056934,C05AD01
206726,C05AD01
2099772,C05AD01
2099775,C05AD01
2100013,C05AD01
2100015,C05AD01
2102926,C05AD01
2102928,C05AD01
2102935,C05AD01
2102936,C05AD01
2102938,C05AD01
2103314,C05AD01
2103315,C05AD01
2103317,C05AD01
2107511,C05AD01
2107764,C05AD01
2108914,C05AD01
2108915,C05AD01
2108917,C05AD01
2108918,C05AD01
2108920,C05AD01
2117859,C05AD01
2117860,C05AD01
2118548,C05AD01
2118549,C05AD01
2118551,C05AD01
2119805,C05AD01
2119808,C05AD01
2120172,C05AD01
2120173,C05AD01
2120175,C05AD01
2121929,C05AD01
2121931,C05AD01
2123152,C05AD01
2123153,C05AD01
2123154,C05AD01
2123156,C05AD01
2123157,C05AD01
2123159,C05AD01
2168528,C05AD01
2171129,C05AD01
2171130,C05AD01
2171131,C05AD01
2171132,C05AD01
2185998,C05AD01
2186001,C05AD01
2197844,C05AD01
2199135,C05AD01
2199136,C05AD01
2199317,C05AD01
2199665,C05AD01
2199672,C05AD01
2201503,C05AD01
2201504,C05AD01
2257312,C05AD01
2257313,C05AD01
2263072,C05AD01
2263073,C05AD01
2263075,C05AD01
2263889,C05AD01
2263890,C05AD01
2263892,C05AD01
2264104,C05AD01
2264105,C05AD01
2264107,C05AD01
2275619,C05AD01
2275621,C05AD01
2281302,C05AD01
2284661,C05AD01
2287556,C05AD01
2369354,C05AD01
2373431,C05AD01
2396787,C05AD01
2396994,C05AD01
245652,C05AD01
245654,C05AD01
2462011,C05AD01
2462012,C05AD01
2462013,C05AD01
246325,C05AD01
2464333,C05AD01
2464334,C05AD01
2465730,C05AD01
2471955,C05AD01
2473373,C05AD01
2474486,C05AD01
2474487,C05AD01
2474489,C05AD01
2474634,C05AD01
2474635,C05AD01
2475950,C05AD01
247777,C05AD01
250912,C05AD01
250977,C05AD01
251919,C05AD01
252967,C05AD01
2559400,C05AD01
2560247,C05AD01
2560248,C05AD01
2560250,C05AD01
2562183,C05AD01
308498,C05AD01
308499,C05AD01
308514,C05AD01
311320,C05AD01
328866,C05AD01
329124,C05AD01
329231,C05AD01
329232,C05AD01
329233,C05AD01
329835,C05AD01
329928,C05AD01
329930,C05AD01
330539,C05AD01
330627,C05AD01
332430,C05AD01
336024,C05AD01
336735,C05AD01
340017,C05AD01
340061,C05AD01
340070,C05AD01
340122,C05AD01
340128,C05AD01
343190,C05AD01
351071,C05AD01
359087,C05AD01
362154,C05AD01
362195,C05AD01
362418,C05AD01
365566,C05AD01
370423,C05AD01
370431,C05AD01
372598,C05AD01
372600,C05AD01
372601,C05AD01
374782,C05AD01
375137,C05AD01
375139,C05AD01
375554,C05AD01
377328,C05AD01
377368,C05AD01
377740,C05AD01
377741,C05AD01
377743,C05AD01
377744,C05AD01
377745,C05AD01
377746,C05AD01
377872,C05AD01
377965,C05AD01
377985,C05AD01
378059,C05AD01
381175,C05AD01
385614,C05AD01
393257,C05AD01
409332,C05AD01
415594,C05AD01
416100,C05AD01
416129,C05AD01
416833,C05AD01
417080,C05AD01
417165,C05AD01
417802,C05AD01
418346,C05AD01
418926,C05AD01
420888,C05AD01
423440,C05AD01
423585,C05AD01
423924,C05AD01
423931,C05AD01
437597,C05AD01
439200,C05AD01
439203,C05AD01
440824,C05AD01
440845,C05AD01
440846,C05AD01
440858,C05AD01
440880,C05AD01
440888,C05AD01
440897,C05AD01
440902,C05AD01
440903,C05AD01
440905,C05AD01
441142,C05AD01
446673,C05AD01
447126,C05AD01
450678,C05AD01
451588,C05AD01
452304,C05AD01
452695,C05AD01
452696,C05AD01
485632,C05AD01
543905,C05AD01
543931,C05AD01
543944,C05AD01
546649,C05AD01
546651,C05AD01
562081,C05AD01
562082,C05AD01
562665,C05AD01
562666,C05AD01
564314,C05AD01
567538,C05AD01
629871,C05AD01
6387,C05AD01
644284,C05AD01
644287,C05AD01
644288,C05AD01
644290,C05AD01
647353,C05AD01
687442,C05AD01
687443,C05AD01
728124,C05AD01
728125,C05AD01
728126,C05AD01
746967,C05AD01
753299,C05AD01
754778,C05AD01
805083,C05AD01
805085,C05AD01
891341,C05AD01
891346,C05AD01
897113,C05AD01
897114,C05AD01
897115,C05AD01
897116,C05AD01
897117,C05AD01
901860,C05AD01
998326,C05AD01
1009415,D04AB01
1009416,D04AB01
1009417,D04AB01
1009418,D04AB01
1009433,D04AB01
1009438,D04AB01
1009441,D04AB01
1009444,D04AB01
1009461,D04AB01
1010032,D04AB01
1010034,D04AB01
1010052,D04AB01
1010053,D04AB01
1010054,D04AB01
1010055,D04AB01
1010057,D04AB01
1010076,D04AB01
1010077,D04AB01
1010296,D04AB01
1010297,D04AB01
1010298,D04AB01
1010617,D04AB01
1010670,D04AB01
1010672,D04AB01
1010693,D04AB01
1010739,D04AB01
1010740,D04AB01
1010744,D04AB01
1010769,D04AB01
1010774,D04AB01
1010792,D04AB01
1010798,D04AB01
1010799,D04AB01
1010834,D04AB01
1010835,D04AB01
1010836,D04AB01
1010843,D04AB01
1010845,D04AB01
1010859,D04AB01
1010878,D04AB01
1010895,D04AB01
1010925,D04AB01
1010931,D04AB01
1011092,D04AB01
1011094,D04AB01
1011131,D04AB01
1011251,D04AB01
1011326,D04AB01
1011705,D04AB01
1011716,D04AB01
1011717,D04AB01
1011727,D04AB01
1011728,D04AB01
1011742,D04AB01
1011743,D04AB01
1011744,D04AB01
1011745,D04AB01
1011746,D04AB01
1011747,D04AB01
1011748,D04AB01
1011749,D04AB01
1011765,D04AB01
1011766,D04AB01
1011767,D04AB01
1011768,D04AB01
1011797,D04AB01
1011799,D04AB01
1011832,D04AB01
1011833,D04AB01
1011848,D04AB01
1011849,D04AB01
1011850,D04AB01
1011851,D04AB01
1011852,D04AB01
1011853,D04AB01
1011854,D04AB01
1011861,D04AB01
1012018,D04AB01
1012129,D04AB01
1012204,D04AB01
1012220,D04AB01
1012582,D04AB01
1012583,D04AB01
1012594,D04AB01
1012928,D04AB01
1012929,D04AB01
1012955,D04AB01
1012965,D04AB01
1012966,D04AB01
1012992,D04AB01
1012994,D04AB01
1012996,D04AB01
1012999,D04AB01
1013001,D04AB01
1013003,D04AB01
1013008,D04AB01
1013035,D04AB01
1013036,D04AB01
1013092,D04AB01
1013093,D04AB01
1020418,D04AB01
1020420,D04AB01
1037187,D04AB01
1037188,D04AB01
1043721,D04AB01
1043722,D04AB01
1043723,D04AB01
1045432,D04AB01
1046510,D04AB01
1046511,D04AB01
1046512,D04AB01
1046517,D04AB01
1052732,D04AB01
106221,D04AB01
106222,D04AB01
1086449,D04AB01
1088233,D04AB01
1088234,D04AB01
1088235,D04AB01
1089094,D04AB01
1089098,D04AB01
1089101,D04AB01
1089102,D04AB01
1089103,D04AB01
1091509,D04AB01
1091510,D04AB01
1091511,D04AB01
1094829,D04AB01
1094830,D04AB01
1094831,D04AB01
1094889,D04AB01
1094891,D04AB01
1098397,D04AB01
1098615,D04AB01
1098616,D04AB01
1115759,D04AB01
1116624,D04AB01
1147234,D04AB01
1147235,D04AB01
1189623,D04AB01
1190150,D04AB01
1190558,D04AB01
1190560,D04AB01
1191692,D04AB01
1193404,D04AB01
1235133,D04AB01
1235491,D04AB01
1243283,D04AB01
1243284,D04AB01
1246113,D04AB01
1246227,D04AB01
1246533,D04AB01
1249171,D04AB01
1249758,D04AB01
1249760,D04AB01
1249763,D04AB01
1291260,D04AB01
1291279,D04AB01
1291280,D04AB01
1291294,D04AB01
1291672,D04AB01
1291674,D04AB01
1291675,D04AB01
1291677,D04AB01
1292024,D04AB01
1292869,D04AB01
1292870,D04AB01
1292872,D04AB01
1292874,D04AB01
1292875,D04AB01
1292877,D04AB01
1294007,D04AB01
1312262,D04AB01
1312263,D04AB01
1312265,D04AB01
1356792,D04AB01
1356803,D04AB01
1357986,D04AB01
1359264,D04AB01
1359265,D04AB01
1359266,D04AB01
1361204,D04AB01
1361205,D04AB01
1361407,D04AB01
1361409,D04AB01
1361410,D04AB01
1372891,D04AB01
1372893,D04AB01
1372894,D04AB01
1372896,D04AB01
1373130,D04AB01
1373132,D04AB01
1373136,D04AB01
1373137,D04AB01
1373139,D04AB01
1373140,D04AB01
1373142,D04AB01
1421893,D04AB01
1422079,D04AB01
1422080,D04AB01
1422102,D04AB01
1422103,D04AB01
1422171,D04AB01
1422172,D04AB01
1422173,D04AB01
1422174,D04AB01
1422476,D04AB01
1422477,D04AB01
1422479,D04AB01
1422561,D04AB01
1422562,D04AB01
1422563,D04AB01
1424042,D04AB01
1424043,D04AB01
1424044,D04AB01
1425507,D04AB01
1425508,D04AB01
1425510,D04AB01
1426593,D04AB01
1426594,D04AB01
1426999,D04AB01
1427000,D04AB01
1427002,D04AB01
1428948,D04AB01
1432482,D04AB01
1432484,D04AB01
1432485,D04AB01
1432487,D04AB01
1432538,D04AB01
1432539,D04AB01
1432541,D04AB01
1435091,D04AB01
1435092,D04AB01
1435094,D04AB01
1439964,D04AB01
1439968,D04AB01
1442274,D04AB01
1487768,D04AB01
1487769,D04AB01
1487770,D04AB01
1488327,D04AB01
1488328,D04AB01
1488330,D04AB01
1488331,D04AB01
1488333,D04AB01
1490996,D04AB01
1491012,D04AB01
1491013,D04AB01
1491015,D04AB01
1491502,D04AB01
1491504,D04AB01
1491882,D04AB01
1494600,D04AB01
1494601,D04AB01
1534792,D04AB01
1535616,D04AB01
1535617,D04AB01
1535618,D04AB01
1535619,D04AB01
1540663,D04AB01
1540665,D04AB01
1540669,D04AB01
1542995,D04AB01
1543069,D04AB01
1543712,D04AB01
1543714,D04AB01
1543715,D04AB01
1543717,D04AB01
1544064,D04AB01
1544065,D04AB01
1544637,D04AB01
1544638,D04AB01
1544639,D04AB01
1545290,D04AB01
1545291,D04AB01
1545292,D04AB01
1545294,D04AB01
1545295,D04AB01
1545296,D04AB01
1545297,D04AB01
1549223,D04AB01
1549400,D04AB01
1549401,D04AB01
1549444,D04AB01
1549445,D04AB01
1549447,D04AB01
1549484,D04AB01
1552201,D04AB01
1592287,D04AB01
1592288,D04AB01
1592290,D04AB01
1593732,D04AB01
1593733,D04AB01
1594973,D04AB01
1594974,D04AB01
1595020,D04AB01
1595021,D04AB01
1595023,D04AB01
1595447,D04AB01
1595448,D04AB01
1595624,D04AB01
1595626,D04AB01
1595782,D04AB01
1595784,D04AB01
1595989,D04AB01
1599163,D04AB01
1599164,D04AB01
1599268,D04AB01
1599270,D04AB01
1599271,D04AB01
1599273,D04AB01
1599298,D04AB01
1599302,D04AB01
1600129,D04AB01
1600130,D04AB01
1600611,D04AB01
1601095,D04AB01
1601096,D04AB01
1601097,D04AB01
1601098,D04AB01
1602008,D04AB01
1602011,D04AB01
1602013,D04AB01
1602015,D04AB01
1602016,D04AB01
1602019,D04AB01
1605107,D04AB01
1605123,D04AB01
1605695,D04AB01
1606488,D04AB01
1606988,D04AB01
1608012,D04AB01
1608258,D04AB01
1608260,D04AB01
1608264,D04AB01
1648509,D04AB01
1648510,D04AB01
1649008,D04AB01
1650998,D04AB01
1650999,D04AB01
1651001,D04AB01
1653326,D04AB01
1654662,D04AB01
1656324,D04AB01
1656325,D04AB01
1656327,D04AB01
1666766,D04AB01
1666767,D04AB01
1668244,D04AB01
1668245,D04AB01
1673944,D04AB01
1673945,D04AB01
1673947,D04AB01
1723987,D04AB01
1723988,D04AB01
1723990,D04AB01
1723991,D04AB01
1723993,D04AB01
1723994,D04AB01
1723996,D04AB01
1728301,D04AB01
1733857,D04AB01
1733859,D04AB01
1733864,D04AB01
1737778,D04AB01
1739845,D04AB01
1739846,D04AB01
1739872,D04AB01
1739873,D04AB01
1739874,D04AB01
1739875,D04AB01
1740880,D04AB01
1740881,D04AB01
1740883,D04AB01
1745091,D04AB01
1745436,D04AB01
1745438,D04AB01
1745440,D04AB01
1745441,D04AB01
1745444,D04AB01
1745448,D04AB01
1745450,D04AB01
1745453,D04AB01
1745455,D04AB01
1745538,D04AB01
1747490,D04AB01
1747491,D04AB01
1747492,D04AB01
1792137,D04AB01
1792139,D04AB01
1792140,D04AB01
1792142,D04AB01
1792839,D04AB01
1792841,D04AB01
1792851,D04AB01
1792852,D04AB01
1792853,D04AB01
1792861,D04AB01
1792863,D04AB01
1792865,D04AB01
1792876,D04AB01
1792918,D04AB01
1792920,D04AB01
1792943,D04AB01
1792950,D04AB01
1792975,D04AB01
1792977,D04AB01
1793027,D04AB01
1793029,D04AB01
1793048,D04AB01
1793057,D04AB01
1793068,D04AB01
1793074,D04AB01
1793080,D04AB01
1793088,D04AB01
1796087,D04AB01
1797272,D04AB01
1798266,D04AB01
1804176,D04AB01
1805276,D04AB01
1805278,D04AB01
1805280,D04AB01
1805281,D04AB01
1806685,D04AB01
1806938,D04AB01
1811469,D04AB01
1811470,D04AB01
1858271,D04AB01
1858272,D04AB01
1858274,D04AB01
1858984,D04AB01
1862081,D04AB01
1862082,D04AB01
1862084,D04AB01
1863551,D04AB01
1863552,D04AB01
1863554,D04AB01
1865292,D04AB01
1869797,D04AB01
1871450,D04AB01
1871451,D04AB01
1871453,D04AB01
1872886,D04AB01
1872887,D04AB01
1872888,D04AB01
1872891,D04AB01
1872969,D04AB01
1872970,D04AB01
1872972,D04AB01
1874170,D04AB01
1874171,D04AB01
1874173,D04AB01
1875235,D04AB01
1875236,D04AB01
1875237,D04AB01
1876410,D04AB01
1876411,D04AB01
1876413,D04AB01
1876729,D04AB01
1876751,D04AB01
1926513,D04AB01
1939337,D04AB01
1939338,D04AB01
1939340,D04AB01
1943536,D04AB01
1943537,D04AB01
1947196,D04AB01
1947197,D04AB01
197877,D04AB01
1987015,D04AB01
1987017,D04AB01
1987647,D04AB01
198992,D04AB01
199013,D04AB01
199105,D04AB01
199611,D04AB01
1997507,D04AB01
1997508,D04AB01
1999988,D04AB01
1999989,D04AB01
2000537,D04AB01
2000538,D04AB01
2001433,D04AB01
2001434,D04AB01
2001436,D04AB01
2001437,D04AB01
2001439,D04AB01
2001686,D04AB01
2001745,D04AB01
2001992,D04AB01
2001994,D04AB01
2002008,D04AB01
2044962,D04AB01
2045339,D04AB01
2045341,D04AB01
2045343,D04AB01
2045344,D04AB01
204600,D04AB01
2048005,D04AB01
2049016,D04AB01
2049533,D04AB01
2049720,D04AB01
2049721,D04AB01
2049723,D04AB01
205198,D04AB01
2056931,D04AB01
2056932,D04AB01
2056934,D04AB01
206726,D04AB01
2099772,D04AB01
2099775,D04AB01
2100013,D04AB01
2100015,D04AB01
2102926,D04AB01
2102928,D04AB01
2102935,D04AB01
2102936,D04AB01
2102938,D04AB01
2103314,D04AB01
2103315,D04AB01
2103317,D04AB01
2107511,D04AB01
2107764,D04AB01
2108914,D04AB01
2108915,D04AB01
2108917,D04AB01
2108918,D04AB01
2108920,D04AB01
2117859,D04AB01
2117860,D04AB01
2118548,D04AB01
2118549,D04AB01
2118551,D04AB01
2119805,D04AB01
2119808,D04AB01
2120172,D04AB01
2120173,D04AB01
2120175,D04AB01
2121929,D04AB01
2121931,D04AB01
2123152,D04AB01
2123153,D04AB01
2123154,D04AB01
2123156,D04AB01
2123157,D04AB01
2123159,D04AB01
2168528,D04AB01
2171129,D04AB01
2171130,D04AB01
2171131,D04AB01
2171132,D04AB01
2185998,D04AB01
2186001,D04AB01
2197844,D04AB01
2199135,D04AB01
2199136,D04AB01
2199317,D04AB01
2199665,D04AB01
2199672,D04AB01
2201503,D04AB01
2201504,D04AB01
2257312,D04AB01
2257313,D04AB01
2263072,D04AB01
2263073,D04AB01
2263075,D04AB01
2263889,D04AB01
2263890,D04AB01
2263892,D04AB01
2264104,D04AB01
2264105,D04AB01
2264107,D04AB01
2275619,D04AB01
2275621,D04AB01
2281302,D04AB01
2284661,D04AB01
2287556,D04AB01
2369354,D04AB01
2373431,D04AB01
2396787,D04AB01
2396994,D04AB01
245652,D04AB01
245654,D04AB01
2462011,D04AB01
2462012,D04AB01
2462013,D04AB01
