RxNorm,UMLS
108396,C3653501
565123,C0013036
565122,C0013036
892308,C0003391
892309,C0003391
790247,C0001551
91311,C3540732
1365688,C3653284
6774,C3653717
1234995,C3653536
1742227,C3653602
721797,C0040615
1360955,C3653798
797738,C3653517
2050979,C0002092
721795,C0040615
1539805,C3653741
1539808,C3653741
2050976,C3653284
2050977,C3653284
1360950,C3653798
2056533,C0042742
1243398,C3653336
248478,C3537250
896976,C3653615
897082,C3540018
897083,C3540018
897081,C3540018
755298,C3653501
897087,C3540018
897084,C3540018
897085,C3540018
1248163,C3653756
897088,C3540018
897089,C3540018
261385,C3540023
328471,C3653781
328475,C3540729
1298452,C3653741
1298451,C3653741
316888,C3653319
316885,C3653336
316886,C3653336
316881,C3653793
316882,C3653793
316883,C3653387
2264112,C3653335
2264110,C3653335
2264117,C3653335
2264115,C3653335
859141,C3653285
1053654,C0017302
1111841,C3653284
859146,C3653285
861366,C1704311
861364,C1704311
861365,C1704311
861362,C1704311
861363,C1704311
861360,C1704311
861361,C1704311
617745,C3653284
617744,C3653284
5920,C3653319
794610,C3653501
2386844,C3653284
1798988,C3653756
1232410,C3653492
329789,C3653728
1494597,C3653763
1796134,C3653753
208236,C3539177
1796137,C3653753
329781,C3653844
1421652,C3653287
1494599,C3653763
1421651,C3653287
362755,C0030842
327361,C0021081
1598320,C3653937
1598322,C3653937
452688,C3653798
1856660,C0002092
2268311,C3539171
2268310,C3539171
2268315,C3539171
2268317,C3539171
2268316,C3539171
2268319,C3539171
2268318,C3539171
18609,C3653676
364369,C3653937
18603,C3653780
18600,C3653285
1005856,C3653942
1797266,C3540716
791939,C0030842
1005853,C3653942
252265,C3653731
727147,C3653741
727146,C3653741
1363272,C5401044
314623,C3540015
311568,C3653823
1373444,C3653756
797570,C3537250
437819,C3653284
1366149,C3653336
1366146,C3653336
1366145,C3653336
1366143,C3653336
1366141,C3653336
849452,C3653622
849450,C3653622
849451,C3653622
746576,C3653319
283206,C0304475
237847,C3653755
1111063,C3653285
1111065,C3653285
1358618,C3653774
749879,C3653707
1663815,C3653763
319779,C3653755
373904,C3653938
379821,C3653773
898687,C3653768
379822,C3653773
898689,C3653768
898688,C3653768
1000987,C3653780
1000986,C3653780
692474,C3653871
373907,C3653755
1300467,C0004632
1000981,C3653596
373900,C3653844
1300466,C0004632
692479,C3653285
1303155,C3540784
1303156,C3540784
1303159,C3540784
373903,C3653938
1721589,C0018100
1871169,C3653741
213379,C0021081
373602,C3539171
213372,C3653731
213377,C0021081
393087,C3653767
373607,C0040615
393085,C3653767
373605,C0040615
860706,C3653789
1721587,C0018100
1592004,C3653284
1721586,C0018100
576513,C3653501
576517,C0003299
576514,C5401044
830785,C3653914
1946986,C0042742
1946984,C0042742
1946985,C0042742
1946982,C0042742
1810272,C0030842
1946980,C0042742
313778,C0040615
1810273,C0030842
316518,C3653335
369810,C3653756
369814,C3540784
573045,C3653781
313595,C3653514
1791853,C3653823
313770,C3653489
876534,C3653552
1604323,C3653284
545892,C3540784
1604325,C3653285
1594673,C3653759
1594672,C3653759
206886,C3653754
42588,C3654040
2101004,C3653501
16818,C3653776
1547947,C3653844
16817,C3653773
1052615,C3653754
1052616,C3653754
1052618,C3653798
4141,C0002934
668898,C3653822
142024,C3653671
142029,C3653942
1547949,C3653844
757126,C3653933
365849,C1533693
884675,C0017302
884674,C0017302
365841,C3540716
368381,C3653501
1657066,C3539171
368387,C0001645
1657065,C3539171
331713,C3653768
331712,C3653768
1657068,C3539171
368389,C3653918
331714,C3653594
1117096,C3653759
1992,C0471863
1305129,C3653798
1999,C0030512
1998,C3653706
2105813,C5401044
2105811,C5401044
313049,C3653284
313048,C3653284
377103,C0001645
569134,C3653531
830260,C0042742
847629,C3654018
847628,C3653813
378858,C3653579
847621,C3540793
756651,C0002772
847626,C3653813
847625,C3653813
847624,C3653813
1656335,C3653793
330041,C3653756
330042,C3653942
631842,C3653737
204441,C3653594
2001196,C0002092
1490715,C3539173
89811,C3653700
89810,C3653700
1490711,C3653764
89812,C3653700
89818,C3540784
51471,C0361904
51474,C0361904
1545161,C3653824
1545160,C3653824
1545163,C3653824
1545162,C3653824
1545165,C3653824
1545164,C3653824
1545166,C3653824
847089,C3540784
847083,C0021081
847082,C3653752
1549312,C3653741
1356559,C0003299
1549314,C3653798
1549315,C3540718
1356552,C0003299
1356553,C0003299
476368,C3653564
476362,C3653531
1250233,C3653335
1250230,C3653335
1250231,C3653335
1250234,C3653335
476365,C3653564
993569,C0003289
1369792,C0026833
567894,C3540714
1369791,C0026833
51296,C3653564
1042672,C3653741
1042671,C3653741
374813,C3653501
895975,C0002772
329377,C3653731
374817,C3653285
895973,C0002772
1360733,C3653285
374818,C3653765
236901,C3539177
329372,C3653763
1492400,C0471863
968910,C3653759
1360730,C3653285
1602161,C3653492
1602163,C0040615
1991317,C3653824
1991316,C3653824
1658326,C0040615
1102275,C3653501
1102277,C3653501
1102270,C3653501
1102271,C3653501
1102272,C3653501
1102273,C3653501
329378,C3653731
1102279,C3653501
308869,C3653336
308868,C3653336
105383,C0040125
105389,C3653774
308865,C3653715
308867,C3653336
308866,C1443768
309198,C3653558
329231,C3653942
329233,C3653798
329232,C0002934
329234,C0003391
2003754,C0021081
2003755,C0021081
1306193,C0002092
1423773,C3653553
1482789,C0002092
1423770,C3653553
377541,C3653754
377543,C3653754
199224,C3653584
208059,C3540784
387008,C0003299
387003,C0003299
801094,C3653800
801095,C3653800
801092,C3653800
387007,C0003299
1092591,C3653741
1092590,C3653741
1609070,C3653763
753145,C3653914
1293834,C3653798
1293832,C3653798
372553,C3653615
340423,C3653764
340422,C3653918
330830,C3653284
330835,C3653284
330837,C3653501
1090992,C3653707
1090995,C3653707
1090994,C3653707
1090996,C3653707
996617,C3653789
996616,C3653789
996615,C3653789
996611,C3653789
996610,C3653789
1813037,C1704311
1813036,C1704311
1813035,C1704311
1813034,C1704311
1013114,C3653774
1310289,C3653751
1310280,C0471863
1741570,C3653602
1741571,C3653602
198572,C3653284
636184,C3653756
636185,C3653756
636186,C3653756
636187,C3653756
636188,C3653756
1546451,C0361904
1546454,C3540784
1546455,C0002934
808116,C3653774
1546458,C3653756
724126,C3653813
725837,C3653660
725835,C3653660
800329,C3654018
800328,C3653813
800327,C3653813
800326,C3653767
800325,C3653767
360266,C0021081
1087665,C3653749
360262,C3653914
1738786,C0002844
2055755,C3653501
1738784,C0002844
2055751,C3653723
2055750,C0002092
1491516,C3653752
2055759,C3653501
333567,C3653319
1115579,C0017302
1115578,C0017302
1115577,C0017302
1115576,C0017302
1115575,C0017302
1115573,C0017302
1115570,C3542964
2121705,C3653337
334026,C0002772
1114854,C3653798
334020,C0002934
826102,C0003289
1741394,C3653335
1741398,C3653335
1790210,C1443768
336889,C3653622
1790219,C1443768
336882,C3540784
336883,C3653914
856569,C0001645
856562,C3653501
856560,C3653501
856561,C3653501
1540858,C3653918
884198,C3653717
1540852,C3540716
1540851,C3540716
1540854,C3540716
1796689,C3540745
1723993,C3653798
1723990,C3653798
1723991,C3653798
1723996,C3653798
1723994,C3653798
619042,C3540732
378853,C3653565
2168840,C3653564
2168841,C3653564
1299203,C3653732
2168846,C3653564
619044,C3539177
1857906,C0471863
323989,C3653764
1243323,C3653501
2056477,C0279175
2056476,C0279175
2056475,C0279175
2056474,C0279175
2056473,C0279175
2056472,C0279175
2056471,C0279175
2056479,C0279175
2056478,C0279175
370872,C0020592
370874,C0020592
373781,C3653496
1944263,C3653773
373787,C3653848
308459,C3653572
897122,C3653824
897124,C3653824
897126,C3653824
372431,C0003138
372437,C0357659
372434,C3653319
378649,C3653553
441005,C3653741
485209,C3653579
485208,C3653579
402324,C3653596
378643,C3540716
1726477,C3542465
1598284,C3653660
1598280,C3653660
2285805,C0002934
2285807,C3539171
602799,C3653756
602794,C3653756
602795,C3653756
602793,C3653756
686495,C3653756
686497,C3653756
686496,C3653756
316539,C3654018
367771,C3540784
367776,C3540784
10169,C3540730
10168,C3653676
10167,C3653676
70223,C0001551
1045540,C3653848
1045541,C3653848
334813,C3540732
334812,C0003289
706548,C3653741
706546,C3540732
706547,C3540732
1552239,C3653284
1721125,C3653942
1721124,C3653942
1721127,C3653942
312172,C3653767
312173,C3653767
312174,C3653767
312175,C3653767
1086997,C3653285
1086991,C3653285
1716278,C3653389
1716273,C3653731
310991,C3539173
310992,C3539173
310994,C0021081
1541933,C3653731
1541930,C3653731
1716274,C3653731
1246879,C3653764
317670,C3653659
797237,C3653319
849399,C3653622
797238,C3653319
849395,C0013036
849397,C3653622
1307850,C3653756
1307853,C3653756
2106358,C3653532
2106359,C3653532
1363513,C3653285
238212,C3653766
1803669,C3653285
1426853,C3653319
2045409,C3653774
2045406,C3653774
2045407,C3653774
2045404,C3653774
311487,C0002073
311486,C3653622
1801298,C0304475
1801299,C0304475
1801294,C0304475
1801295,C0304475
316105,C3653496
316104,C0003289
316107,C3653496
316106,C3653496
316101,C3540023
316100,C3653744
316109,C3653732
316108,C3653496
1870935,C3653756
1870934,C3653756
1870937,C3653389
1870933,C3653756
1870932,C3653756
388054,C3653720
388052,C3540714
2056509,C0279175
259453,C0002934
1248137,C3540023
7543,C3540730
571571,C3653284
571570,C3653284
1298910,C0040615
8031,C3653759
1806907,C0003376
10996,C0002073
10995,C0003376
1922759,C3653707
1922755,C3653707
1922756,C3653707
2048969,C0042742
2048966,C0042742
2048964,C0042742
1800500,C3653707
214355,C0004632
214354,C3653793
2048961,C0042742
2123076,C3653800
1658423,C0021027
2123072,C3653800
2219,C3653759
1928588,C0021081
1928589,C0021081
573363,C3653920
312903,C0001551
730860,C3653793
730861,C3653793
730866,C3653793
730869,C3653793
1551781,C3653756
1551782,C3653756
350561,C3653793
350560,C0003299
1328310,C3653756
1328313,C3653813
2122633,C0003376
570620,C3653741
570621,C3540784
199799,C3653728
199798,C3653728
199791,C0724804
199797,C3653728
199796,C3653728
199795,C3653741
2122634,C0003376
1483548,C3653565
1483549,C3653565
1605771,C0017302
1605770,C0017302
1605773,C0017302
11645,C3653767
371253,C3653706
371250,C0003376
371251,C3653753
371257,C0003299
371254,C3653768
371255,C0030512
371258,C0003299
371259,C0003299
895697,C3540732
895696,C3540732
966283,C0279175
966282,C0279175
1307302,C3653584
498509,C3653514
260229,C3653741
260223,C3653942
260225,C3653755
1098616,C3653798
1090468,C3653848
1739548,C3653767
27492,C3653780
1098610,C0003299
1739543,C3653944
1090463,C3653285
1739541,C3653944
1739546,C3653767
1941194,C3653285
1941195,C3653285
2106648,C3653762
1941198,C3653285
2106644,C3653762
2106645,C3653762
2106642,C3653762
2106641,C3653762
2056506,C0279175
757087,C3653774
210986,C3653754
1305556,C3653798
1305554,C3653942
1657747,C3539171
1657746,C3539171
1657745,C3539171
1657744,C3539171
2058945,C3653933
1314679,C3653319
2058946,C3653933
2058941,C3653933
1657749,C3539171
2000574,C0002092
368221,C3653765
368220,C0013036
368227,C0003299
996183,C3653764
996182,C3653764
996181,C3653764
1310950,C3653336
1310951,C3653336
1314672,C3653319
335239,C3653319
899440,C3653564
899441,C3653564
1088453,C3653494
1086836,C3653767
381174,C3653749
381175,C3653798
369176,C3653564
369170,C3653519
369178,C0003289
2199324,C3653767
435,C3653800
430,C3540730
2104610,C0021081
1427392,C3653285
567916,C3653762
376569,C3653755
567918,C3653762
1311606,C0471863
1311600,C0021081
856600,C3653501
856607,C3653501
856606,C3653501
197328,C3540732
1867612,C0002934
433858,C3653737
197320,C0018100
197321,C0040616
197322,C0040616
197323,C3539171
433853,C3653773
197327,C3540732
374372,C0002934
374373,C3540732
374370,C3653823
378053,C3653753
904552,C3653798
562249,C3653767
312301,C0724804
140502,C0001551
861510,C3540732
861513,C3540732
861512,C3540732
861515,C0002772
861517,C0002772
861516,C0002772
861519,C0002772
861518,C0002772
711942,C3653335
317152,C3653741
1718983,C3653756
1718982,C3653756
1718980,C3653756
1718987,C3653756
1718986,C3653756
857559,C3653764
374995,C3653840
374992,C3539173
374993,C3539173
374990,C3541403
374991,C3539173
857555,C3653285
857556,C3653285
1013635,C3653715
1013634,C3653715
1013636,C3653715
1013630,C3653707
1054,C3653280
799908,C3653813
799909,C3654018
1056,C3653335
799900,C3653813
799901,C3653813
799902,C0304475
799903,C3653767
799904,C3653813
799905,C3654018
799906,C3654018
799907,C3654018
1433912,C3653517
1650968,C0040615
1650966,C0040615
1650967,C0040615
1433913,C3653517
1660771,C0002092
2110524,C3653763
2110527,C3653763
1112715,C3653707
1363651,C3653285
2384030,C3653319
1547606,C0002772
1547607,C0002772
1547608,C0002772
1251400,C3653285
1251401,C3653285
1251407,C3653533
313505,C3653763
1251408,C3653533
440291,C3653756
3248,C3653933
440295,C3653756
440299,C3653848
3247,C0003289
1188475,C0017302
1188476,C0017302
1543177,C3653741
1188478,C0017302
568850,C0357659
568851,C3653659
1361660,C3653756
1809754,C3653336
1653439,C3653741
1653438,C3653937
2281589,C0042742
1653433,C1744619
1653435,C1744619
1653434,C1744619
1653437,C3653937
1303113,C3653942
343280,C3653492
1363284,C5401044
569182,C3653731
343284,C3537250
1363283,C5401044
1363281,C5401044
1363288,C3653763
1363289,C3653763
2262914,C3653920
1310563,C3653798
1310562,C3653798
1310566,C0471863
2372454,C3653942
336921,C3540716
2372453,C3653284
2372450,C3653284
2372451,C3653284
336928,C3653759
2360642,C3653942
855170,C3653763
855171,C3653933
855172,C3653763
855173,C3653763
855174,C3653763
855177,C3653764
855178,C3653764
855179,C3653764
1928692,C3653492
1541609,C3653564
2056934,C3653798
2056932,C3653798
2056931,C3653798
2268988,C3653336
721774,C0040615
721775,C0040615
721773,C0040615
569728,C3653764
206605,C0003391
239018,C3653489
360768,C3653496
992164,C3653918
992166,C0002073
992163,C3653918
35805,C3653319
992168,C0002073
896190,C3653871
2362168,C0013036
47610,C3653595
317418,C3653848
1870262,C3654018
1870264,C3653723
373626,C0040615
69528,C1704311
1855065,C1443768
1593632,C0304475
315167,C0020592
1537071,C3653942
342903,C3653495
2284661,C3653798
1001005,C0030512
1307553,C3653319
1307554,C0002092
1307555,C3653763
852252,C0002092
852256,C0002092
2099996,C3653501
1303837,C3653319
1046265,C3540716
142407,C3653595
2182346,C3653285
379208,C3653285
372576,C3653583
966629,C3540732
372575,C3653767
1241469,C3653844
372573,C3653767
372570,C0021081
966628,C3540732
832115,C3653844
832114,C3653844
1046585,C3653731
1046587,C3653731
1046586,C3653731
1044535,C3540716
1495480,C3653798
1422931,C3653822
1422935,C3653822
1306205,C0002092
1306204,C0002092
20609,C0724804
237649,C3653937
379299,C3540718
379297,C0002772
379293,C3653284
539804,C3653501
362191,C3653741
1098670,C0003289
66869,C3653756
205326,C3653768
205322,C3539171
205323,C3539171
1721624,C0020592
205328,C3653501
657797,C5401044
2106334,C0004632
2106332,C0004632
2106331,C0004632
1086812,C3653840
1086811,C3653840
1086810,C3653840
2106338,C3653848
2205104,C3653800
2205103,C3653800
247161,C3653531
1246113,C3653798
1806049,C3653765
1234482,C3653336
1485217,C3653492
1485218,C3653492
860215,C3653707
860214,C3653707
1376335,C3653702
1376336,C3540718
1601656,C3653501
1601657,C3653501
1601654,C3653501
1601652,C3653501
1314656,C3654044
401954,C0040615
1314659,C3653319
1314658,C3653319
656686,C3653285
2178409,C3539171
2178408,C3539171
2178402,C3539171
2178405,C3539171
2178404,C3539171
2178407,C3539171
2178406,C3539171
1491830,C3653942
996604,C3653789
312895,C3653741
596724,C3539171
596723,C3653773
1806202,C3653564
1806200,C3653564
1806208,C3653564
1602356,C3653942
1602354,C3653942
572163,C3540784
597405,C3653622
966190,C0279175
966197,C0279175
966196,C0279175
260311,C3653798
431740,C3653558
377339,C3653741
541029,C3653763
377331,C3653741
377330,C3653284
377336,C3653942
705921,C3653704
705920,C3653704
8080,C3653758
352220,C3653762
451942,C3653755
