RxNorm,UMLS
1368207,C2827258
1046607,C2949473
1368205,C3485560
1368204,C3535921
373996,C1248068
1243575,C3264867
1243577,C3264869
1243576,C3264868
1243579,C3264871
1243578,C3264870
1234550,C3249230
1234552,C0715992
820369,C2080601
1666310,C4051364
1156439,C3210873
998498,C2920569
379331,C1253728
2045638,C4553322
1666313,C4051366
379337,C1253734
379336,C1253733
2045631,C4692297
1666314,C3651364
2045632,C4553321
2045635,C4692300
2045637,C4692302
1666315,C4051367
1087455,C2962969
1087456,C2962970
1087457,C2962971
1087459,C2962973
248332,C0789739
1156432,C3210866
1091828,C2980150
857012,C2710657
597980,C1679828
597983,C1667395
597984,C1624059
597987,C1679830
1162157,C3216488
860922,C2719743
860921,C2719742
1162153,C3216484
1162152,C3216483
1162106,C3216437
1152546,C3207047
1731520,C4048922
1304995,C3486038
6960,C0026056
6963,C0026078
1304996,C1883536
1304991,C1519991
6964,C0026088
1012223,C1724114
1012222,C2938428
8156,C0031453
8152,C0031447
8153,C0031448
8150,C0031444
1008545,C2929448
331462,C1127407
1153067,C3207558
451670,C1383262
690166,C1875699
1543166,C3834467
1490478,C3820217
994498,C2918116
1543162,C0980539
1543161,C3834435
690161,C1875694
1490472,C3820312
1490473,C3817140
1490470,C3820383
1490471,C3820382
852254,C2701449
1490477,C3817391
1543169,C3834290
690169,C1875702
1723193,C3485623
1797935,C4256546
1797934,C4257079
1797933,C3871670
1797932,C4257080
1797931,C0875802
1797930,C4257081
1426428,C3255863
2388,C0008260
1177890,C3231806
1177891,C3231807
1177892,C3231808
1661544,C4046924
1661546,C4046696
1661547,C4018781
2371278,C5384490
250213,C0792087
1245937,C3267327
1245936,C3267326
208975,C0710620
1873116,C4317697
377492,C1251721
208979,C0710624
219455,C0722851
219454,C0722850
1724213,C4060225
2048719,C4704096
2048718,C4704095
2048711,C0069360
2048710,C4704090
2048713,C4553175
2048712,C4704091
158387,C0605028
2048714,C4553177
2048717,C4704094
2048716,C4704093
1011754,C2938165
1011755,C2241025
1011750,C2240452
1011751,C2938164
1011752,C2241021
1011753,C2240453
307696,C0973778
307695,C0973777
1088955,C2978480
1372451,C1178088
1372450,C3538251
1372459,C3538259
1372458,C3538258
2183102,C4287804
2183103,C5195717
2183100,C0113680
2183101,C0057658
155091,C0600404
190410,C0663344
1305215,C3486161
60334,C0166025
1008689,C2929589
1371196,C3537633
1371192,C3537629
828534,C2370675
828535,C2370676
828536,C0716346
828537,C0716347
999429,C2920784
999425,C2725493
999424,C2920782
999427,C2727267
999426,C2920783
828539,C0981378
581573,C1613472
1603377,C3893000
1603376,C3893158
581574,C1612921
806391,C2364788
1871419,C4307133
1603379,C3893040
1603378,C3892977
877408,C2724589
1156960,C3211387
1492401,C3819774
260476,C0981108
1492403,C3818325
1492402,C3819972
1426266,C3644999
215216,C0718463
260471,C0874869
1101601,C3154413
1305219,C3486164
1426269,C3645001
240548,C0778225
1305218,C1170349
1246248,C1604667
1009332,C2937520
1009331,C2937519
1009330,C2937518
1990745,C4520952
1009339,C2937526
1009338,C2937525
1246245,C1592493
1246246,C1236446
1246247,C0938831
1373324,C3556812
1373325,C3556755
1373326,C3556576
1373327,C3555434
1373322,C3555435
1373323,C3556813
806013,C1168962
1373328,C3556183
1373329,C3556575
1174310,C3228327
1165278,C1270932
1998783,C4550673
1998782,C4550672
1998781,C4550671
2108499,C4745819
485062,C1577108
831109,C0975955
831108,C2587029
831107,C2587028
831106,C2587027
831105,C2587026
2001438,C4555942
831103,C2587025
831102,C0688627
991297,C2917000
362076,C1235985
362077,C1235986
315655,C0984827
362075,C1235984
9344,C0035525
9346,C0035527
362078,C1235987
362079,C1235988
630818,C1703853
1596,C0005632
2361615,C5244708
2361616,C5244709
2043268,C4689573
1164874,C3219134
2105788,C4741304
2105789,C4741305
2105786,C4741302
1185341,C3239116
2105784,C4741301
2105785,C3857545
2105782,C4741299
2105783,C4741300
2105780,C3531030
1185340,C3239115
310190,C0976766
310191,C0976767
1868510,C4306944
1868511,C4307031
310194,C0976770
350978,C1741126
310197,C0976773
350977,C1167619
350974,C1167616
350972,C1167613
1008850,C2929748
851747,C2701081
851746,C2701080
851745,C2701079
851744,C2701078
851743,C2701077
851742,C2701076
851741,C2701075
367599,C1241571
851749,C2701083
851748,C2701082
1986388,C4529915
1986389,C4529916
1940458,C4519475
1940459,C4519476
2044919,C4691900
1999438,C4550938
1999436,C4550937
1986381,C4529911
1986382,C4529912
1731314,C4074690
1940456,C4519473
1986385,C4529913
1986386,C4529914
1940455,C4519472
1439848,C3667617
1439840,C3667611
1439846,C3667615
1439847,C3667616
1439845,C3667614
203831,C0701424
203832,C0701426
203836,C0701436
374285,C1248363
1008536,C2929439
1008398,C2929302
1008399,C2929303
565300,C1597736
1183912,C3237732
1435097,C3664991
1435096,C3664990
1656685,C4033869
1183917,C3237737
1008409,C2929313
1183918,C3237738
1435099,C3664992
1435098,C3542462
197512,C0688340
349867,C1165512
544098,C1589065
544099,C1589066
1488046,C3709679
544093,C1589061
1488044,C3709677
1488045,C3709678
1488042,C3709676
1488043,C3182007
1488040,C3709674
1488041,C3709675
1658221,C3887793
374283,C1248361
1182068,C3235903
1190219,C3245065
1182067,C3235902
1182066,C3235901
1311410,C3486792
1311411,C3488381
375835,C1249978
571951,C1606149
1187749,C3241485
1187748,C3241484
807271,C2365258
16784,C0050521
197518,C0688354
807272,C2365259
570028,C1604236
1186297,C3240053
540431,C1601740
540432,C1601741
540433,C1601742
1186298,C3240054
1186299,C3240055
252762,C0795040
252761,C0795039
1665898,C4051254
1665899,C4051255
1665892,C4051248
23678,C0058753
1665896,C4051252
1665897,C4051253
1665894,C4051250
1665895,C4051251
340389,C1141235
351209,C1168765
340384,C1141228
34312,C0071768
59308,C0163657
25842,C0061387
1369806,C3502822
1369807,C3536045
385536,C1262908
1369805,C3536349
385533,C1262905
385538,C1262910
1369808,C3536177
850423,C2700779
2392238,C5399497
2392239,C5398264
2392230,C4508938
2392231,C5399549
2109606,C4758724
2392233,C5399561
2392234,C5399382
2392235,C5399358
2392236,C5399458
2392237,C5399477
283746,C0937851
1176310,C3230262
283742,C0937846
283740,C0937844
1291306,C3464124
1192800,C2725750
1165255,C3219511
1176313,C3230265
859364,C2719054
859366,C1735413
859368,C1740068
1313818,C0693944
1313819,C3500106
114194,C0376218
94650,C0308191
1313814,C3500104
1313815,C3500105
1313812,C3500103
897849,C2740143
897846,C0714220
897844,C2740140
897845,C2740141
1147224,C3192267
1147225,C3192268
1147227,C3192270
1147220,C3192263
1147221,C3192264
1147222,C3192265
1147223,C3192266
1365000,C3530641
1147228,C3192271
331858,C1127934
1154504,C3208974
2166193,C4766160
1154501,C3208971
2166195,C4766161
2166196,C4766162
1154502,C3208972
331850,C1127923
372898,C1246959
1099901,C3153685
1099900,C3153684
1359131,C3505698
1359130,C1968087
1359133,C0994982
1359132,C1968088
1359135,C1966669
1359134,C1966660
348381,C1163747
24946,C0060281
24947,C0060282
24942,C0060277
24940,C0060275
24941,C0060276
901438,C0693727
859981,C2719334
859980,C2719333
859983,C2719336
859982,C2719335
2047246,C4694848
2047247,C4694849
2047244,C4694846
2047245,C4694847
901437,C2741558
2047243,C4694845
2047240,C4694843
2047241,C4474997
1013867,C2920220
1013868,C2939701
1013869,C2727628
96058,C0309618
1190429,C3245164
854054,C2702368
854052,C2702366
854053,C2702367
2369827,C5245378
104966,C0355564
1169865,C3224001
1156266,C3210704
25096,C0060477
1156267,C3210705
332312,C1128512
332313,C1128513
332311,C1128511
1156265,C3210703
1155670,C3210119
1155671,C3210120
1155672,C3210121
1180030,C3233893
1180031,C3233894
1053226,C2961606
1053227,C2961607
1328172,C2983958
1297112,C3467695
996986,C2919990
1053228,C2961608
1053229,C2961609
58827,C0162373
996981,C0791998
996980,C2919988
2053436,C4043954
2053437,C4719511
2053438,C4719512
2053439,C4719513
1184625,C3238426
817579,C2351132
1442978,C3692985
802690,C2356081
802693,C2356084
802692,C2937431
36567,C0074554
1442976,C3692983
1442977,C3692984
210180,C0712026
852419,C2701576
727361,C1962130
727360,C1131240
346122,C1154117
1928948,C4275520
346120,C1154114
346121,C1154116
1734642,C4080460
1734640,C4080458
1734641,C4080459
1166890,C3221091
1166891,C3221092
1166896,C3221097
1166897,C3221098
1166894,C3221095
1166895,C3221096
1166898,C3221099
1166899,C3221100
809376,C0712179
566627,C1599055
566621,C1599049
1652132,C4026332
30193,C0108245
1536152,C3819067
1536153,C3819338
1536151,C3820053
1536156,C3819863
1536157,C3714784
1536154,C3819707
1536155,C3819864
402480,C1321830
402481,C1621258
1296243,C3466876
1296242,C3466875
1296245,C3466878
691366,C1874741
1296246,C3466879
107618,C0359985
107610,C0359958
107617,C0359984
1484277,C0076958
1049888,C0691383
1353217,C3484454
757267,C2341507
1049884,C0692230
1049887,C2955213
756292,C0982708
1484279,C3695963
1484278,C0040829
1049883,C2955211
1049882,C0715389
1313709,C3497607
331036,C1126852
1665463,C4051116
1665462,C4051115
226990,C0732890
1292893,C3464686
1292894,C3464687
1292895,C3464688
1292896,C3464689
1292897,C2979443
1665469,C4051122
1665468,C4051121
1162776,C3217098
1090641,C0693523
1090640,C2979330
2284608,C5242310
1537209,C3817658
1161158,C3215508
1161159,C3215509
646201,C1724728
1655489,C4027248
1161152,C3215502
1161153,C3215503
1232203,C3248054
1232202,C3248053
1232201,C3248052
1232200,C3248051
1232204,C3248055
1160822,C3215181
1160825,C3215184
1160826,C3215185
852049,C2701260
852048,C2701259
852047,C2701258
852046,C2701257
852041,C2701253
979485,C0978255
979484,C2912327
979487,C0707312
979486,C2912328
979481,C2912325
979480,C0978254
979482,C0875689
1483192,C3696718
979489,C0978475
979488,C2912329
900500,C2741161
2054167,C4719693
2054166,C4703827
1098654,C3153183
2054163,C4719692
2054162,C4719691
2054160,C4719690
1008249,C2929156
2054169,C4719695
2054168,C4719694
1098292,C3152907
244206,C0784253
2184121,C5196209
2184120,C5195851
2184123,C5196313
2184122,C5196282
2184125,C5196338
2184124,C5196337
2184127,C0976147
2184126,C5195706
377379,C1251603
702246,C1877928
702245,C1879146
702244,C1879145
581753,C1614038
337068,C1134467
1164257,C3218533
702249,C1877780
581751,C1615143
450611,C1382183
377378,C1577848
1727450,C4059172
1727455,C3853921
1727454,C4059915
1171302,C3225384
374197,C1248272
374195,C1248270
374192,C1248267
374193,C1248268
1492399,C3819119
1492398,C3820100
817960,C2183765
1172651,C3226701
1172650,C3226700
1172653,C3226703
1098435,C3152987
1492395,C3820197
1172654,C3226704
379485,C1253888
1492396,C3820196
866421,C0708588
1116147,C3163376
1116146,C1270659
1116145,C0705345
1740240,C3831742
1807580,C4282234
866429,C0939156
1116149,C3163377
1116148,C1877339
1157279,C3211702
1174487,C3228504
1174484,C3228501
1174485,C3228502
1092414,C2980419
602222,C1630651
602223,C1629873
366351,C1240319
1174489,C3228506
281876,C0919270
1165708,C3219952
2389314,C5244700
1165703,C3219947
597289,C1683923
199698,C0693311
749239,C1968334
2367795,C5245083
1735486,C4080670
313995,C0981449
313997,C0981452
313996,C4281840
313990,C0981444
313993,C0981447
313992,C0981446
236104,C0771341
236106,C0771343
2058858,C4719072
1163706,C3218001
993773,C2917835
2180350,C5195897
2179749,C5188235
2179748,C5188234
993770,C0687766
836357,C2610012
2179743,C5188229
836358,C0981517
2179745,C5188231
2179744,C5188230
2179747,C5188233
2179746,C5188232
905060,C2747171
1427088,C0041980
905062,C1171383
905064,C1615216
993775,C2917837
1427080,C3256876
1427083,C0058645
1427082,C3256846
1427085,C3264738
1427084,C3486283
1427087,C0302923
1427086,C3179443
899142,C2740515
363459,C1237391
1856389,C4293473
358439,C1176563
358438,C1176562
2380233,C5390988
2380232,C5390917
2281114,C5241678
2281115,C5241075
358433,C1176557
2380236,C5241311
358431,C1176555
2281111,C5241675
2102839,C4735173
403943,C1329148
315760,C0985299
315768,C0985314
198269,C0690519
203588,C0701076
2367790,C5245081
1166103,C3220336
377595,C1251827
2168528,C5135849
1547462,C3855131
1547463,C3855132
1547460,C0722195
1547461,C3855130
1547466,C3855134
1547467,C3855135
1547464,C0979068
1547465,C3855133
1547468,C3855136
1547469,C3855137
202677,C0699421
1164785,C3219053
5499,C0020281
5495,C0020273
5496,C0020274
5497,C0020275
5492,C0020268
575258,C1592981
284511,C0939101
284516,C0939107
1168610,C3222777
284514,C0939105
1539891,C3644433
360909,C1186915
243527,C0783129
360900,C1186906
329367,C1124575
1318470,C0006305
583214,C1614106
242691,C0781309
242690,C0781308
583211,C1615211
242694,C0781316
727927,C1962371
242698,C0781323
583218,C1612447
1157344,C3211767
417547,C1346813
417545,C1346811
2102837,C4735172
540180,C1601590
540181,C1584922
1009116,C2930011
314415,C0981931
1293506,C1622652
314411,C0981927
1806038,C1321188
1295331,C3465995
1295332,C3465996
2372230,C5383711
217531,C0720859
1807340,C4282724
1093177,C2980696
1007201,C2928123
1007200,C2928122
1007203,C2928125
1007202,C2928124
1007205,C2928127
1007204,C2928126
1007207,C2928129
1007206,C2928128
705754,C1948479
705755,C1948480
705756,C1948481
705757,C1948482
978726,C2912064
1100198,C3153814
1648123,C4018667
1366710,C3531389
798447,C0875554
385088,C1261921
385089,C1261922
1942960,C0042395
385086,C1261919
385087,C1261920
385082,C1261915
1648122,C4018666
1648646,C4019582
1648647,C4019583
1158736,C3213130
56446,C0142791
848579,C0939037
2119480,C4762677
2119481,C4762678
2119482,C1711775
1047072,C0163557
1806690,C4282499
1047076,C0525570
1047074,C2949696
1047075,C2949697
1806699,C4282508
1806698,C4282507
1491508,C3819621
56443,C0142785
1602748,C3883645
577098,C1619249
577099,C1620307
285167,C0939818
577097,C1616189
577090,C1613419
577093,C1616698
377790,C1252023
1421018,C3556738
1421019,C3556151
2371763,C5384321
972601,C2726148
2371765,C5384551
2371764,C5384337
2371767,C5384264
2371766,C5384338
2371769,C5384299
1421011,C3556739
1421012,C3556152
1421013,C3556505
1421014,C3556587
1421015,C3556665
1421016,C3555078
1421017,C3556758
1928076,C4490350
1928077,C4490351
880853,C1878048
215976,C0719248
307718,C0973805
307719,C0973812
880859,C2725115
880858,C2725114
330565,C1126248
1928078,C4490352
1928079,C4490353
1657189,C4034122
1665020,C4050984
1314322,C3484865
1339883,C2347826
1314321,C2347823
119565,C0388753
545467,C1589969
69782,C0216971
199006,C0692090
199005,C0692089
1294835,C3465500
1314329,C3495674
1945839,C4529323
1945838,C4529322
756206,C0693194
374085,C1248158
2100100,C4723623
966777,C2701765
966776,C2747637
966774,C2747635
966772,C2747633
1654181,C4026999
1654184,C2683943
966779,C2723701
966778,C2747638
1729088,C4074483
1729089,C4074552
1729086,C4058272
1729087,C4074414
1729084,C4064080
1729085,C4074654
1729082,C4074588
90926,C0304095
1729080,C4074484
1729081,C4074553
1152027,C3206538
1868497,C4281900
1868494,C4281899
1868493,C4307250
27929,C0063986
17792,C0051724
1998624,C4317774
1998625,C4550596
1998626,C4550597
1998627,C4550598
1941204,C4318224
1873531,C4317815
1873532,C4317816
1538052,C3831878
34658,C0072186
1998628,C4550599
1998629,C4550600
885737,C2726963
668468,C1813178
668469,C1813179
885730,C2700918
1294831,C3465496
668467,C1813177
885738,C2726964
198759,C0691633
198750,C0691615
198751,C0691616
198752,C0691617
333173,C1129564
389238,C1276950
798176,C1877294
798175,C2344246
1296149,C3466786
901814,C1720051
1359005,C2683399
1166700,C3220905
1166707,C3220912
892621,C2730231
892620,C2730230
892623,C2709440
892622,C2730232
1183277,C3237103
892624,C2730233
1159316,C3213706
892629,C2730236
892628,C2702371
1183279,C3237105
1372576,C3538345
1296141,C3466778
748859,C1962427
1159313,C3213703
748856,C1815690
748857,C1876891
1296147,C3466784
1236099,C3255093
1296144,C3466781
367253,C1241222
10223,C0038774
1329960,C2983889
1370958,C3537501
1370959,C3537502
2055650,C4723215
2055656,C4723220
1734339,C4048711
331542,C1127522
1186319,C3240073
1186318,C3240072
331546,C1127526
